Love's Abiding Joy,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,7.2
Fish Tank,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.3
Damsels in Distress,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.7
Creature,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.0
Bachelorette,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.3
BrainDead,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,7.9
Brave New Girl,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,5.0
Tim and Eric's Billion Dollar Movie,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.3
The Gambler,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.0
The Grand,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.6
Summer Storm,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,7.4
Fort McCoy,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,5.9
Chain Letter,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4.1
Just Looking,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.7
The Divide,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.8
The Eclipse,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,6.2
Demonic,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.3
My Big Fat Independent Movie,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,3.3
Alice in Wonderland,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,6.5
The Deported,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.2
Tanner Hall,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
Open Road,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.5
They Came Together,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.5
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,2.6
Never Back Down 2: The Beatdown,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,5.8
Point Blank,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,7.4
Four Single Fathers,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.1
Enter the Dangerous Mind,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.2
Something Wicked,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,4.8
AWOL-72,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3.9
Iguana,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.2
Cinderella,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,7.0
Chicago Overcoat,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.2
Barry Munday,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
Central Station,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,8.0
Pocketful of Miracles,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.3
Close Range,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4.9
Boynton Beach Club,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.5
Amnesiac,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,4.3
Freakonomics,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6.4
The Omen,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,7.6
High Tension,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.8
Griff the Invisible,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.1
Unnatural,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4.0
Hustle & Flow,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,7.4
Some Like It Hot,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,8.3
Friday the 13th Part VII: The New Blood,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.3
The Wizard of Oz,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,8.1
Young Frankenstein,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,8.0
Diary of the Dead,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.7
Lage Raho Munna Bhai,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,8.2
Ulee's Gold,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.1
The Black Stallion,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,7.4
Sardaar Ji,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6.6
Journey to Saturn,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.7
Donovan's Reef,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.9
The Dress,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.0
A Guy Named Joe,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,7.0
Blazing Saddles,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,7.8
Friday the 13th: The Final Chapter,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.9
Ida,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.4
Maurice,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.8
Beer League,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,6.0
The Astronaut's Wife,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.3
Riding Giants,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,7.9
Timecrimes,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,7.2
Silver Medallist,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.4
Timber Falls,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.3
Singin' in the Rain,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,8.3
"Fat, Sick & Nearly Dead",no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7.6
A Haunted House,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.1
2016: Obama's America,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.1
Halloween II,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4.9
That Thing You Do!,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,6.9
Halloween III: Season of the Witch,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,4.6
Escape from the Planet of the Apes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6.3
Hud,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.9
Kevin Hart: Let Me Explain,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.7
My Own Private Idaho,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.1
Garden State,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.6
Before Sunrise,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,8.1
Sur le seuil,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,6.6
Jesus' Son,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.0
Saving Face,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.6
Brick Lane,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.7
Robot & Frank,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,7.1
My Life Without Me,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.6
The Spectacular Now,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.1
Marilyn Hotchkiss' Ballroom Dancing and Charm School,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,7.1
Religulous,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,7.7
Fuel,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7.6
Valley of the Heart's Delight,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.6
Dodgeball: A True Underdog Story,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,6.7
Eye of the Dolphin,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,5.7
8: The Mormon Proposition,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7.1
The Other End of the Line,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.2
Anatomy,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.1
Sleep Dealer,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
Super,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,6.8
Christmas Mail,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,5.8
Stung,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,5.0
Antibirth,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.3
Get on the Bus,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,6.8
Thr3e,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,5.1
Idiocracy,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.6
The Rise of the Krays,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,5.0
This Is England,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.7
Alien Uprising,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,3.1
Bathing Beauty,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,6.5
Go for It!,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,3.9
"Dancer, Texas Pop. 81",no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,6.8
Show Boat,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,7.0
Redemption Road,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
The Calling,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.8
The Brave Little Toaster,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,7.3
Fantasia,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,7.8
The French Connection,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.8
8 Days,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.9
Friday the 13th Part III,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.7
Friday the 13th: A New Beginning,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,4.7
The Last Sin Eater,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
Do You Believe?,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
Impact Point,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4.3
The Valley of Decision,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
Eden,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,4.8
Chicken Tikka Masala,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.8
Always Woodstock,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,5.3
Jack Brooks: Monster Slayer,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,6.0
The Best Years of Our Lives,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,8.1
Bully,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,7.0
Elling,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.6
Mi America,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.2
[Rec],no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7.5
Lies in Plain Sight,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.3
Sharkskin,no,no,no,no,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,6.7
Containment,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4.8
The Timber,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,5.5
From Russia with Love,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7.5
The Toxic Avenger Part II,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,5.1
In the Heat of the Night,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,7.4
Sleeper,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.3
It Follows,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,6.9
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.8
To Kill a Mockingbird,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,8.4
Mad Max 2: The Road Warrior,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7.6
The Legend of Drunken Master,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.6
Lolita,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.7
Boys Don't Cry,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,7.6
Silent House,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,5.3
The Lives of Others,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,8.5
Courageous,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.0
The Hustler,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,8.0
Boom Town,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,7.1
The Triplets of Belleville,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.8
Smoke Signals,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.2
American Splendor,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,7.5
Before Sunset,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,8.0
Amores Perros,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,8.1
Thirteen,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.8
Gentleman's Agreement,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.4
Winter's Bone,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.2
Touching the Void,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,8.1
Alexander's Ragtime Band,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,7.0
Me and You and Everyone We Know,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.4
Inside Job,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,8.3
We Are Your Friends,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,6.1
Ghost Dog: The Way of the Samurai,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.5
Harsh Times,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.0
Captive,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,5.3
Full Frontal,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4.7
Witchboard,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,5.7
Strangers with Candy,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,8.1
Hamlet,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.8
Shortbus,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.5
Waltz with Bashir,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,8.0
"The Book of Mormon Movie, Volume 1: The Journey",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3.3
No End in Sight,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,8.3
The Diary of a Teenage Girl,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.9
Get Real,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.3
In the Shadow of the Moon,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,8.1
Meek's Cutoff,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,6.5
Inside Deep Throat,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,6.8
Dinner Rush,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.3
Clockwatchers,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.4
The Virginity Hit,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4.6
Subway,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.5
House of D,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.0
Teeth,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,5.4
Six-String Samurai,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,6.7
Hum To Mohabbat Karega,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,2.8
It's All Gone Pete Tong,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,yes,7.4
Saint John of Las Vegas,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.8
24 7: Twenty Four Seven,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,7.1
Stonewall,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,4.5
Eureka,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.9
Roadside Romeo,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,5.3
This Thing of Ours,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,5.4
The Lost Medallion: The Adventures of Billy Stone,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,4.8
The Last Five Years,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,5.9
The Missing Person,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.2
Return of the Living Dead III,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.9
London,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.6
Sherrybaby,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.6
Stealing Harvard,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,5.1
Circle,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,6.0
Eden Lake,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.8
Plush,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.4
Vampire Killers,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,5.2
Gangster's Paradise: Jerusalema,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.8
Freeze Frame,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.4
Grave Encounters,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.1
Stitches,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,5.7
Nine Dead,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,no,no,5.5
"To Be Frank, Sinatra at 100",no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,7.4
Bananas,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.1
Supercapitalist,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3.9
Rockaway,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,4.6
Wings,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.3
The Lady from Shanghai,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,7.7
No Man's Land: The Rise of Reeker,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4.9
Highway,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.3
Small Apartments,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,6.1
Coffee Town,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.6
The Ghastly Love of Johnny X,no,no,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,5.7
All Is Bright,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.6
The Torture Chamber of Dr. Sadism,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,6.0
Straight A's,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.7
A Funny Thing Happened on the Way to the Forum,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,7.0
Slacker Uprising,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.3
The Legend of Hell's Gate: An American Conspiracy,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,4.4
The Walking Deceased,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,3.4
The Curse of Downers Grove,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,4.5
Shark Lake,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3.4
River's Edge,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.1
Northfork,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.4
The Marine 4: Moving Target,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.2
Buried,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,7.0
Submarine,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.3
The Square,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,8.1
One to Another,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.8
Carrie,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,5.9
ABCD (Any Body Can Dance),no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,6.4
A Nightmare on Elm Street,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7.5
Man on Wire,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,7.8
